Transaction_ID,Date,Product_ID,Region_ID,Sales_Rep_ID,Customer_ID,Units_Sold,Unit_Price,Revenue,Calculated_Revenue
TXN07167,2025-04-17,P004,R02,SR026,C069,50,50.33,2516.5,2516.5
TXN07168,2024-07-06,P005,R06,SR012,C085,84,65.98,5542.32,5542.320000000001
TXN07169,2025-10-18,P008,R06,SR030,C118,31,30.81,955.11,955.11
TXN07170,2024-06-06,P004,R06,SR030,C077,88,48.79,4293.52,4293.5199999999995
TXN07171,2024-12-05,P002,R01,SR025,C031,95,53.73,5104.35,5104.349999999999
TXN07172,2024-12-01,P002,R05,SR023,C020,101,55.78,5633.78,5633.78
TXN07173,2025-07-25,P002,R03,SR009,C052,35,57.3,2005.5,2005.5
TXN07174,2024-07-31,P007,R04,SR022,C091,80,46.77,3741.6,3741.6000000000004
TXN07175,2024-05-20,P001,R04,SR004,C029,38,39.68,1507.84,1507.84
TXN07176,2024-07-17,P004,R06,SR012,C015,136,49.34,6710.24,6710.240000000001
TXN07177,2024-08-29,P003,R01,SR001,C055,68,31.9,2169.2,2169.2
TXN07178,2024-10-02,P006,R01,SR013,C013,123,30.06,3697.38,3697.3799999999997
TXN07179,2024-07-30,P001,R06,SR006,C086,166,40.61,6741.26,6741.26
TXN07180,2024-05-21,P006,R05,SR023,C028,113,28.21,3187.73,3187.73
TXN07181,2024-11-07,P006,R02,SR008,C075,92,29.36,2701.12,2701.12
TXN07182,2024-09-25,P004,R03,SR021,C109,58,47.54,2757.32,2757.32
TXN07183,2024-01-04,P003,R01,SR019,C022,105,32.95,3459.75,3459.7500000000005
TXN07184,2025-01-20,P008,R01,SR013,C088,35,31.11,1088.85,1088.85
TXN07185,2024-06-29,P008,R05,SR029,C112,36,32.06,1154.16,1154.16
TXN07186,2024-10-29,P006,R05,SR011,C032,95,28.76,2732.2,2732.2000000000003
TXN07187,2025-06-26,P002,R03,SR003,C006,90,52.07,4686.3,4686.3
TXN07188,2025-11-29,P002,R06,SR012,C045,114,54.3,6190.2,6190.2
TXN07189,2025-07-14,P003,R03,SR015,C053,46,35.27,1622.42,1622.42
TXN07190,2025-03-18,P005,R04,SR016,C046,28,70.84,1983.52,1983.52
TXN07191,2025-03-08,P001,R01,SR001,C031,116,40.77,4729.32,4729.320000000001
TXN07192,2024-01-25,P001,R03,SR021,C006,94,38.95,3661.3,3661.3
TXN07193,2025-11-18,P003,R02,SR026,C042,88,33.69,2964.72,2964.72
TXN07194,2024-11-09,P004,R01,SR019,C027,45,48.08,2163.6,2163.6
TXN07195,2024-07-03,P004,R02,SR014,C034,60,44.32,2659.2,2659.2
TXN07196,2025-11-14,P006,R03,SR027,C018,56,30.61,1714.16,1714.1599999999999
TXN07197,2025-02-19,P007,R01,SR019,C017,42,42.78,1796.76,1796.76
TXN07198,2025-01-05,P006,R01,SR001,C013,142,28.44,4038.48,4038.48
TXN07199,2024-10-20,P002,R02,SR008,C071,62,54.86,3401.32,3401.32
TXN07200,2025-10-09,P006,R06,SR018,C045,83,29.77,2470.91,2470.91
TXN07201,2025-12-11,P003,R01,SR025,C055,60,32.11,1926.6,1926.6
TXN07202,2025-03-15,P005,R05,SR023,C068,48,66.21,3178.08,3178.08
TXN07203,2025-07-31,P007,R05,SR017,C032,76,44.69,3396.44,3396.4399999999996
TXN07204,2025-07-28,P006,R03,SR021,C072,47,29.37,1380.39,1380.39
TXN07205,2024-05-01,P001,R01,SR025,C119,59,40.42,2384.78,2384.78
TXN07206,2024-05-02,P001,R02,SR008,C007,147,40.63,5972.61,5972.610000000001
TXN07207,2025-11-05,P004,R06,SR018,C045,89,49.6,4414.4,4414.400000000001
TXN07208,2024-02-01,P001,R01,SR025,C017,53,40.07,2123.71,2123.71
TXN07209,2024-05-11,P003,R02,SR008,C033,113,32.38,3658.94,3658.9400000000005
TXN07210,2025-10-15,P002,R01,SR007,C060,87,53.8,4680.6,4680.599999999999
TXN07211,2025-01-06,P003,R02,SR026,C069,53,33.66,1783.98,1783.9799999999998
TXN07212,2024-05-03,P002,R02,SR002,C105,71,52.08,3697.68,3697.68
TXN07213,2025-06-30,P007,R03,SR021,C018,57,42.08,2398.56,2398.56
TXN07214,2025-03-21,P001,R02,SR008,C034,93,41.23,3834.39,3834.39
TXN07215,2024-09-21,P008,R03,SR003,C025,30,32.25,967.5,967.5
TXN07216,2024-06-05,P003,R05,SR029,C083,41,33.54,1375.14,1375.1399999999999
TXN07217,2025-04-15,P007,R01,SR025,C067,118,41.91,4945.38,4945.379999999999
TXN07218,2025-05-10,P005,R02,SR026,C108,65,67.5,4387.5,4387.5
TXN07219,2024-12-14,P007,R01,SR019,C017,51,44.89,2289.39,2289.39
TXN07220,2025-03-26,P002,R01,SR007,C088,79,54.95,4341.05,4341.05
TXN07221,2024-02-05,P003,R05,SR011,C093,91,33.8,3075.8,3075.7999999999997
TXN07222,2024-08-31,P001,R01,SR007,C057,78,39.09,3049.02,3049.0200000000004
TXN07223,2025-10-20,P001,R01,SR007,C060,87,38.68,3365.16,3365.16
TXN07224,2025-08-21,P007,R01,SR025,C031,75,46.32,3474.0,3474.0
TXN07225,2024-01-16,P001,R05,SR017,C096,65,40.19,2612.35,2612.35
TXN07226,2024-02-27,P003,R02,SR002,C049,116,32.6,3781.6,3781.6000000000004
TXN07227,2024-02-08,P003,R06,SR030,C099,40,33.01,1320.4,1320.3999999999999
TXN07228,2024-03-26,P002,R05,SR023,C115,188,55.26,10388.88,10388.88
TXN07229,2024-10-11,P005,R01,SR019,C043,39,66.06,2576.34,2576.34
TXN07230,2024-02-07,P006,R01,SR001,C013,119,30.73,3656.87,3656.87
TXN07231,2025-12-20,P008,R02,SR026,C049,78,32.28,2517.84,2517.84
TXN07232,2025-09-15,P001,R03,SR003,C052,65,38.14,2479.1,2479.1
TXN07233,2025-12-16,P001,R04,SR016,C091,131,42.77,5602.87,5602.870000000001
TXN07234,2024-07-07,P004,R05,SR029,C008,30,50.02,1500.6,1500.6000000000001
TXN07235,2024-12-14,P003,R03,SR021,C054,64,34.07,2180.48,2180.48
TXN07236,2025-01-07,P002,R01,SR001,C111,142,58.09,8248.78,8248.78
TXN07237,2025-04-09,P002,R04,SR022,C048,107,58.64,6274.48,6274.4800000000005
TXN07238,2024-08-09,P005,R01,SR025,C064,72,64.96,4677.12,4677.12
TXN07239,2024-09-03,P002,R02,SR002,C042,135,54.25,7323.75,7323.75
TXN07240,2024-10-12,P007,R03,SR003,C052,41,42.14,1727.74,1727.74
TXN07241,2025-10-04,P001,R05,SR029,C038,45,41.53,1868.85,1868.8500000000001
TXN07242,2025-10-30,P001,R01,SR025,C064,98,41.76,4092.48,4092.48
TXN07243,2024-09-18,P001,R03,SR009,C082,64,41.25,2640.0,2640.0
TXN07244,2025-02-03,P002,R05,SR011,C056,74,52.29,3869.46,3869.46
TXN07245,2025-08-11,P003,R03,SR027,C052,46,32.75,1506.5,1506.5
TXN07246,2024-08-06,P002,R02,SR014,C075,109,55.29,6026.61,6026.61
TXN07247,2025-04-11,P002,R06,SR012,C045,120,54.76,6571.2,6571.2
TXN07248,2024-12-03,P003,R05,SR029,C114,32,31.75,1016.0,1016.0
TXN07249,2024-02-19,P002,R02,SR026,C071,79,54.05,4269.95,4269.95
TXN07250,2025-10-01,P006,R04,SR028,C080,89,31.16,2773.24,2773.2400000000002
TXN07251,2025-09-10,P004,R06,SR018,C116,35,48.85,1709.75,1709.75
TXN07252,2025-07-27,P002,R02,SR002,C033,230,59.48,13680.4,13680.4
TXN07253,2025-10-23,P002,R05,SR029,C107,81,56.08,4542.48,4542.48
TXN07254,2025-07-11,P006,R02,SR026,C105,39,29.57,1153.23,1153.23
TXN07255,2025-03-07,P006,R04,SR028,C040,83,28.89,2397.87,2397.87
TXN07256,2024-03-10,P008,R03,SR009,C082,34,33.75,1147.5,1147.5
TXN07257,2024-04-16,P001,R01,SR007,C055,82,40.75,3341.5,3341.5
TXN07258,2025-01-09,P001,R01,SR025,C031,122,40.89,4988.58,4988.58
TXN07259,2024-12-31,P003,R01,SR001,C043,29,33.62,974.98,974.9799999999999
TXN07260,2025-09-02,P007,R01,SR001,C043,41,39.64,1625.24,1625.24
TXN07261,2024-03-08,P004,R03,SR021,C024,65,44.81,2912.65,2912.65
TXN07262,2024-05-04,P005,R02,SR014,C090,34,67.88,2307.92,2307.92
TXN07263,2024-01-07,P003,R05,SR011,C038,52,35.04,1822.08,1822.08
TXN07264,2024-10-16,P002,R04,SR016,C095,74,55.0,4070.0,4070.0
TXN07265,2024-07-31,P001,R01,SR019,C017,68,40.93,2783.24,2783.24
TXN07266,2024-03-12,P004,R02,SR008,C049,95,47.07,4471.65,4471.65
TXN07267,2025-11-16,P004,R03,SR021,C009,41,49.98,2049.18,2049.18
TXN07268,2025-12-22,P002,R04,SR010,C065,34,57.34,1949.56,1949.5600000000002
TXN07269,2024-03-12,P002,R01,SR001,C022,131,57.32,7508.92,7508.92
TXN07270,2025-08-18,P002,R04,SR010,C010,128,54.95,7033.6,7033.6
TXN07271,2025-12-04,P006,R04,SR022,C004,36,27.36,984.96,984.96
TXN07272,2024-05-28,P001,R02,SR026,C007,186,39.95,7430.7,7430.700000000001
TXN07273,2025-08-09,P001,R01,SR025,C119,35,39.42,1379.7,1379.7
TXN07274,2025-09-26,P006,R01,SR019,C067,112,29.32,3283.84,3283.84
TXN07275,2025-10-11,P001,R01,SR001,C013,137,40.96,5611.52,5611.52
TXN07276,2024-06-28,P001,R05,SR017,C117,85,38.67,3286.95,3286.9500000000003
TXN07277,2025-08-23,P001,R02,SR026,C090,69,40.83,2817.27,2817.27
TXN07278,2025-11-22,P002,R01,SR001,C057,71,53.47,3796.37,3796.37
TXN07279,2024-01-18,P008,R06,SR018,C113,32,32.38,1036.16,1036.16
TXN07280,2025-10-01,P008,R06,SR024,C045,58,31.71,1839.18,1839.18
TXN07281,2024-02-01,P005,R01,SR007,C067,101,67.94,6861.94,6861.94
TXN07282,2024-04-28,P002,R03,SR015,C009,40,54.5,2180.0,2180.0
TXN07283,2025-04-24,P006,R03,SR027,C025,29,26.59,771.11,771.11
TXN07284,2024-07-13,P001,R05,SR029,C115,146,39.53,5771.38,5771.38
TXN07285,2025-03-12,P003,R02,SR020,C078,159,32.24,5126.16,5126.160000000001
TXN07286,2025-10-10,P005,R02,SR002,C108,72,65.77,4735.44,4735.44
TXN07287,2024-10-21,P002,R04,SR016,C046,24,52.95,1270.8,1270.8000000000002
TXN07288,2025-11-15,P001,R03,SR003,C009,70,40.31,2821.7,2821.7000000000003
TXN07289,2025-09-15,P007,R04,SR016,C040,81,43.88,3554.28,3554.28
TXN07290,2025-10-07,P005,R05,SR029,C117,39,65.67,2561.13,2561.13
TXN07291,2025-12-11,P004,R02,SR008,C049,89,49.72,4425.08,4425.08
TXN07292,2025-11-14,P002,R01,SR007,C067,109,55.76,6077.84,6077.84
TXN07293,2024-06-24,P002,R03,SR009,C072,44,52.5,2310.0,2310.0
TXN07294,2025-12-13,P007,R03,SR027,C053,64,43.19,2764.16,2764.16
TXN07295,2024-05-20,P003,R04,SR028,C023,136,36.56,4972.16,4972.16
TXN07296,2025-02-19,P003,R03,SR009,C019,55,33.8,1859.0,1858.9999999999998
TXN07297,2024-05-28,P002,R06,SR018,C062,60,54.98,3298.8,3298.7999999999997
TXN07298,2024-01-22,P006,R01,SR013,C057,64,28.57,1828.48,1828.48
TXN07299,2025-01-27,P007,R01,SR013,C088,49,41.45,2031.05,2031.0500000000002
TXN07300,2025-01-19,P004,R02,SR020,C007,144,47.97,6907.68,6907.68
TXN07301,2024-08-23,P005,R06,SR006,C110,68,63.3,4304.4,4304.4
TXN07302,2025-05-24,P003,R04,SR004,C103,96,33.23,3190.08,3190.08
TXN07303,2024-05-29,P003,R02,SR020,C090,42,34.43,1446.06,1446.06
TXN07304,2024-03-15,P001,R03,SR027,C019,114,40.54,4621.56,4621.5599999999995
TXN07305,2024-11-10,P003,R05,SR029,C115,104,34.88,3627.52,3627.5200000000004
TXN07306,2025-01-03,P001,R01,SR019,C111,180,40.6,7308.0,7308.0
TXN07307,2024-10-07,P007,R02,SR002,C105,50,42.14,2107.0,2107.0
TXN07308,2025-02-12,P004,R01,SR013,C094,72,47.24,3401.28,3401.28
TXN07309,2024-06-17,P007,R02,SR008,C071,60,43.85,2631.0,2631.0
TXN07310,2025-05-08,P006,R05,SR011,C096,72,26.77,1927.44,1927.44
TXN07311,2024-01-11,P003,R04,SR028,C046,36,34.43,1239.48,1239.48
TXN07312,2024-04-21,P002,R05,SR017,C093,70,56.65,3965.5,3965.5
TXN07313,2024-08-31,P003,R06,SR030,C077,62,32.54,2017.48,2017.48
TXN07314,2025-05-18,P002,R04,SR004,C104,79,52.21,4124.59,4124.59
TXN07315,2025-02-24,P003,R03,SR003,C014,104,34.69,3607.76,3607.7599999999998
TXN07316,2024-01-29,P006,R01,SR007,C119,22,30.49,670.78,670.78
TXN07317,2025-11-23,P001,R03,SR027,C030,79,38.86,3069.94,3069.94
TXN07318,2025-04-28,P002,R03,SR003,C018,91,58.32,5307.12,5307.12
TXN07319,2024-07-23,P005,R03,SR027,,81,64.13,5194.53,5194.53
TXN07320,2025-10-21,P001,R01,SR007,C057,79,40.58,3205.82,3205.8199999999997
TXN07321,2024-11-20,P004,R01,SR013,C119,22,48.82,1074.04,1074.04
TXN07322,2024-06-26,P007,R03,SR015,C054,41,41.13,1686.33,1686.3300000000002
TXN07323,2024-06-18,P001,R06,SR018,C050,37,39.53,1462.61,1462.6100000000001
TXN07324,2025-07-23,P001,R01,SR013,C027,51,39.81,2030.31,2030.3100000000002
TXN07325,2024-11-26,P003,R05,SR011,C081,120,34.08,4089.6,4089.6
TXN07326,2025-12-23,P005,R06,SR006,C016,109,65.47,7136.23,7136.23
TXN07327,2025-06-04,P005,R02,SR008,C026,72,68.69,4945.68,4945.68
TXN07328,2025-09-24,P006,R02,SR020,C058,92,29.82,2743.44,2743.44
TXN07329,2025-04-07,P003,R01,SR001,C067,120,35.84,4300.8,4300.8
TXN07330,2025-04-23,P005,R05,SR023,C063,67,71.14,4766.38,4766.38
TXN07331,2025-08-08,P004,R06,SR012,C066,109,47.91,5222.19,5222.19
TXN07332,2024-01-18,P002,R02,SR014,C034,77,54.48,4194.96,4194.96
TXN07333,2025-09-09,P008,R05,SR017,C081,91,31.2,2839.2,2839.2
TXN07334,2025-05-18,P004,R02,SR002,C069,70,46.64,3264.8,3264.8
TXN07335,2024-03-23,P005,R04,SR016,C070,121,72.97,8829.37,8829.369999999999
TXN07336,2024-10-25,P005,R04,SR016,C029,28,63.66,1782.48,1782.48
TXN07337,2025-12-14,P006,R02,SR014,C034,45,27.45,1235.25,1235.25
TXN07338,2024-06-23,P008,R01,SR013,C013,104,32.49,3378.96,3378.96
TXN07339,2024-04-19,P002,R05,SR005,C096,94,53.42,5021.48,5021.4800000000005
TXN07340,2024-09-18,P002,R04,SR028,C103,77,54.06,4162.62,4162.62
TXN07341,2024-04-09,P001,R04,SR028,C046,49,39.33,1927.17,1927.1699999999998
TXN07342,2024-02-03,P001,R06,SR024,C098,129,37.88,4886.52,4886.52
TXN07343,2024-06-05,P003,R04,SR010,C048,61,34.34,2094.74,2094.7400000000002
TXN07344,2025-03-14,P004,R01,SR025,C043,42,47.1,1978.2,1978.2
TXN07345,2024-08-05,P004,R01,SR013,C031,94,46.82,4401.08,4401.08
TXN07346,2024-11-13,P003,R01,SR013,C017,54,34.47,1861.38,1861.3799999999999
TXN07347,2025-01-09,P006,R04,SR028,C029,31,31.91,989.21,989.21
TXN07348,2024-09-27,P008,R03,SR003,C052,38,33.22,1262.36,1262.36
TXN07349,2024-02-21,P007,R03,SR015,C072,32,43.64,1396.48,1396.48
TXN07350,2024-07-04,P008,R01,SR025,C027,27,30.34,819.18,819.18
TXN07351,2025-04-23,P002,R02,SR014,C069,57,51.71,2947.47,2947.4700000000003
TXN07352,2024-11-27,P008,R06,SR018,C061,58,32.84,1904.72,1904.7200000000003
TXN07353,2025-09-25,P005,R06,SR006,C085,86,67.01,5762.86,5762.860000000001
TXN07354,2025-03-11,P002,R01,SR001,C055,74,57.01,4218.74,4218.74
TXN07355,2025-10-08,P002,R05,SR029,C038,47,56.38,2649.86,2649.86
TXN07356,2025-06-21,P008,R01,SR025,C111,98,32.35,3170.3,3170.3
TXN07357,2025-08-01,P002,R05,SR005,C073,73,55.52,4052.96,4052.96
TXN07358,2024-03-16,P001,R02,SR020,C034,107,39.32,4207.24,4207.24
TXN07359,2025-07-31,P007,R02,SR014,C075,129,42.46,5477.34,5477.34
TXN07360,2024-07-09,P007,R02,SR002,C058,92,41.65,3831.8,3831.7999999999997
TXN07361,2025-05-22,P003,R01,SR013,C017,51,34.46,1757.46,1757.46
TXN07362,2024-04-02,P003,R02,SR002,C036,65,33.69,2189.85,2189.85
TXN07363,2024-05-26,P004,R05,SR011,C081,177,48.09,8511.93,8511.93
TXN07364,2025-04-12,P001,R03,SR027,C052,75,40.69,3051.75,3051.75
TXN07365,2025-12-03,P005,R06,SR030,C066,92,70.15,6453.8,6453.8
TXN07366,2024-04-24,P008,R01,SR019,C111,129,30.96,3993.84,3993.84
TXN07367,2025-07-21,P005,R06,SR006,C021,63,67.93,4279.59,4279.59
TXN07368,2025-11-21,P001,R03,SR027,C082,90,39.26,3533.4,3533.3999999999996
TXN07369,2024-01-19,P004,R05,SR017,C093,64,47.22,3022.08,3022.08
TXN07370,2025-01-11,P001,R06,SR030,C016,108,40.22,4343.76,4343.76
TXN07371,2024-11-10,P005,R04,SR016,C104,66,67.06,4425.96,4425.96
TXN07372,2025-01-17,P005,R01,SR007,C067,104,71.55,7441.2,7441.2
TXN07373,2024-08-31,P001,R05,SR011,C117,96,38.02,3649.92,3649.92
TXN07374,2024-10-14,P007,R02,SR014,C108,72,42.29,3044.88,3044.88
TXN07375,2025-08-11,P003,R04,SR010,,117,33.93,3969.81,3969.81
TXN07376,2025-12-16,P005,R06,SR018,C086,68,69.11,4699.48,4699.48
TXN07377,2024-07-30,P001,R02,SR020,C042,105,39.51,4148.55,4148.55
TXN07378,2025-01-13,P003,R06,SR006,C051,60,34.23,2053.8,2053.7999999999997
TXN07379,2024-04-11,P002,R01,SR019,C060,124,53.4,6621.6,6621.599999999999
TXN07380,2025-11-30,P008,R04,SR022,C004,30,33.42,1002.6,1002.6
TXN07381,2024-09-12,P005,R05,SR023,C112,55,68.21,3751.55,3751.5499999999997
TXN07382,2025-01-01,P007,R02,SR008,C007,115,43.74,5030.1,5030.1
TXN07383,2024-06-16,P001,R02,SR002,C097,61,42.36,2583.96,2583.96
TXN07384,2024-07-11,P002,R01,SR013,C057,72,53.57,3857.04,3857.04
TXN07385,2025-11-30,P002,R01,SR001,C031,78,57.0,4446.0,4446.0
TXN07386,2025-06-23,P004,R02,SR008,C069,40,47.09,1883.6,1883.6000000000001
TXN07387,2024-06-17,P005,R05,SR011,C073,66,66.57,4393.62,4393.62
TXN07388,2025-01-26,P007,R02,SR002,C097,38,42.19,1603.22,1603.2199999999998
TXN07389,2024-06-11,P001,R05,SR011,C063,104,41.1,4274.4,4274.400000000001
TXN07390,2024-03-16,P003,R02,SR002,C108,85,35.56,3022.6,3022.6000000000004
TXN07391,2025-05-09,P003,R02,SR026,C105,57,33.79,1926.03,1926.03
TXN07392,2025-02-07,P007,R06,SR018,C106,41,43.51,1783.91,1783.9099999999999
TXN07393,2024-09-15,P005,R06,SR018,C099,30,66.65,1999.5,1999.5000000000002
TXN07394,2024-10-30,P001,R06,SR012,C079,134,41.67,5583.78,5583.780000000001
TXN07395,2025-06-12,P002,R01,SR025,C119,42,54.33,2281.86,2281.86
TXN07396,2024-06-22,P002,R05,SR023,C117,89,55.52,4941.28,4941.280000000001
TXN07397,2024-09-26,P005,R02,SR008,C078,81,67.89,5499.09,5499.09
TXN07398,2025-04-03,P005,R02,SR020,C033,136,70.35,9567.6,9567.599999999999
TXN07399,2024-01-03,P004,R04,SR004,C104,52,47.93,2492.36,2492.36
TXN07400,2025-03-10,P006,R01,SR001,C013,110,29.86,3284.6,3284.6
TXN07401,2024-11-10,P001,R05,SR011,C028,132,39.86,5261.52,5261.5199999999995
TXN07402,2025-07-04,P008,R03,SR003,C018,61,32.4,1976.4,1976.3999999999999
TXN07403,2025-10-18,P002,R02,SR008,C033,127,56.66,7195.82,7195.82
TXN07404,2024-08-13,P002,R03,SR003,C041,86,53.71,4619.06,4619.06
TXN07405,2025-11-16,P001,R01,SR025,C017,68,39.61,2693.48,2693.48
TXN07406,2024-07-11,P002,R06,SR018,C062,38,57.02,2166.76,2166.76
TXN07407,2025-02-23,P001,R01,SR025,C067,188,39.41,7409.08,7409.079999999999
TXN07408,2025-05-21,P002,R02,SR020,C105,62,53.85,3338.7,3338.7000000000003
TXN07409,2024-10-06,P003,R06,SR018,C079,75,35.4,2655.0,2655.0
TXN07410,2024-03-08,P003,R02,SR026,C036,52,33.32,1732.64,1732.64
TXN07411,2025-07-21,P002,R04,SR028,C039,117,56.86,6652.62,6652.62
TXN07412,2025-04-10,P001,R02,SR020,C105,77,41.58,3201.66,3201.66
TXN07413,2024-04-07,P001,R01,SR013,C057,107,39.15,4189.05,4189.05
TXN07414,2025-08-29,P001,R02,SR020,C049,126,39.48,4974.48,4974.48
TXN07415,2025-10-14,P002,R01,SR025,C027,50,57.97,2898.5,2898.5
TXN07416,2024-05-05,P004,R03,SR009,C052,41,48.19,1975.79,1975.79
TXN07417,2024-02-25,P002,R04,SR022,C100,71,55.43,3935.53,3935.53
TXN07418,2024-05-22,P004,R06,SR012,C113,81,49.01,3969.81,3969.81
TXN07419,2025-01-26,P003,R04,SR016,C029,32,36.35,1163.2,1163.2
TXN07420,2025-12-10,P004,R05,SR029,C056,28,48.69,1363.32,1363.32
TXN07421,2025-07-20,P008,R02,SR014,C075,96,31.63,3036.48,3036.48
TXN07422,2024-05-15,P004,R01,SR019,C055,67,47.7,3195.9,3195.9
TXN07423,2025-12-11,P006,R01,SR007,C012,52,29.15,1515.8,1515.8
TXN07424,2025-05-21,P002,R01,SR019,C031,114,55.56,6333.84,6333.84
TXN07425,2024-02-14,P004,R01,SR019,C064,117,50.36,5892.12,5892.12
TXN07426,2025-11-26,P002,R05,SR011,C008,58,55.95,3245.1,3245.1000000000004
TXN07427,2025-06-27,P007,R03,SR027,C072,30,41.42,1242.6,1242.6000000000001
TXN07428,2024-12-26,P007,R01,SR001,C057,78,44.79,3493.62,3493.62
TXN07429,2024-12-17,P001,R04,SR016,,89,40.38,3593.82,3593.82
TXN07430,2024-04-01,P001,R01,SR001,C017,67,40.16,2690.72,2690.72
TXN07431,2024-01-22,P001,R01,SR001,C031,134,40.37,5409.58,5409.58
TXN07432,2024-07-08,P005,R05,SR011,C117,58,65.94,3824.52,3824.52
TXN07433,2024-09-27,P002,R04,SR004,C010,144,55.32,7966.08,7966.08
TXN07434,2025-08-29,P002,R02,SR014,C108,61,56.16,3425.76,3425.7599999999998
TXN07435,2024-09-13,P007,R01,SR025,C055,57,41.16,2346.12,2346.12
TXN07436,2024-03-17,P003,R01,SR007,C060,87,34.22,2977.14,2977.14
TXN07437,2025-06-10,P001,R02,SR020,C034,119,38.68,4602.92,4602.92
TXN07438,2025-08-16,P006,R02,SR026,C058,79,29.6,2338.4,2338.4
TXN07439,2024-07-13,P001,R04,SR016,C104,88,38.35,3374.8,3374.8
TXN07440,2024-01-11,P007,R06,SR006,C035,129,43.36,5593.44,5593.44
TXN07441,2025-08-31,P006,R01,SR025,C027,42,27.38,1149.96,1149.96
TXN07442,2025-01-02,P002,R01,SR019,C064,126,53.86,6786.36,6786.36
TXN07443,2024-01-04,P008,R04,SR028,C048,43,34.47,1482.21,1482.21
TXN07444,2025-04-01,P008,R03,SR015,C054,33,33.07,1091.31,1091.31
TXN07445,2025-11-03,P006,R05,SR023,C032,109,29.94,3263.46,3263.46
TXN07446,2025-05-16,P008,R04,SR022,C065,34,30.43,1034.62,1034.62
TXN07447,2025-07-04,P007,R05,SR005,C117,63,41.86,2637.18,2637.18
TXN07448,2025-11-09,P006,R01,SR001,C067,120,28.56,3427.2,3427.2
TXN07449,2024-03-27,P004,R02,SR002,C069,48,52.91,2539.68,2539.68
TXN07450,2025-08-02,P008,R02,SR002,C101,97,31.44,3049.68,3049.6800000000003
TXN07451,2024-05-05,P002,R04,SR016,C102,135,52.97,7150.95,7150.95
TXN07452,2024-08-26,P001,R03,SR003,C030,109,37.98,4139.82,4139.82
TXN07453,2024-05-10,P007,R03,SR015,C072,29,41.94,1216.26,1216.26
TXN07454,2025-03-11,P003,R01,SR025,C088,57,33.73,1922.61,1922.61
TXN07455,2025-05-30,P002,R02,SR026,C090,71,56.59,4017.89,4017.8900000000003
TXN07456,2025-05-18,P006,R03,SR027,C024,44,28.34,1246.96,1246.96
TXN07457,2025-09-14,P004,R03,SR003,C024,38,48.17,1830.46,1830.46
TXN07458,2024-03-15,P003,R01,SR001,C027,50,34.22,1711.0,1711.0
TXN07459,2024-05-07,P003,R06,SR012,C021,70,33.01,2310.7,2310.7
TXN07460,2024-01-04,P002,R06,SR006,C079,118,54.77,6462.86,6462.860000000001
TXN07461,2025-08-01,P003,R03,SR009,C037,99,31.11,3079.89,3079.89
TXN07462,2025-02-12,P005,R04,SR022,C100,51,61.17,3119.67,3119.67
TXN07463,2025-03-30,P008,R05,SR023,C093,60,33.0,1980.0,1980.0
TXN07464,2024-02-16,P002,R03,SR009,C082,71,53.83,3821.93,3821.93
TXN07465,2025-03-30,P006,R04,SR016,C103,81,28.67,2322.27,2322.27
TXN07466,2024-05-13,P001,R01,SR025,C017,70,40.33,2823.1,2823.1
TXN07467,2025-02-18,P006,R01,SR019,C060,82,28.68,2351.76,2351.7599999999998
TXN07468,2025-10-27,P004,R02,SR020,C049,101,48.3,4878.3,4878.299999999999
TXN07469,2024-12-18,P004,R01,SR019,C012,63,45.73,2880.99,2880.99
TXN07470,2024-04-07,P004,R01,SR025,C064,101,48.37,4885.37,4885.37
TXN07471,2024-04-05,P008,R05,SR023,C084,145,31.92,4628.4,4628.400000000001
TXN07472,2024-12-31,P008,R02,SR014,C108,35,31.3,1095.5,1095.5
TXN07473,2024-09-16,P004,R04,SR010,C010,105,51.9,5449.5,5449.5
TXN07474,2024-11-03,P006,R04,SR004,C100,51,29.54,1506.54,1506.54
TXN07475,2024-10-11,P002,R01,SR013,C031,89,56.46,5024.94,5024.9400000000005
TXN07476,2025-07-24,P007,R02,SR014,C092,35,42.53,1488.55,1488.55
TXN07477,2024-02-20,P005,R05,SR017,C107,81,64.86,5253.66,5253.66
TXN07478,2025-07-27,P008,R03,SR009,C037,56,32.24,1805.44,1805.44
TXN07479,2024-04-02,P001,R06,SR024,C047,62,40.0,2480.0,2480.0
TXN07480,2025-08-09,P001,R05,SR023,C032,134,42.43,5685.62,5685.62
TXN07481,2024-03-09,P002,R04,SR022,C029,49,59.13,2897.37,2897.3700000000003
TXN07482,2024-06-08,P002,R01,SR013,C055,71,54.95,3901.45,3901.4500000000003
TXN07483,2024-06-06,P004,R01,SR007,C111,126,50.55,6369.3,6369.299999999999
TXN07484,2025-08-13,P003,R03,SR015,C109,27,34.91,942.57,942.5699999999999
TXN07485,2024-11-16,P005,R06,SR012,C044,58,70.56,4092.48,4092.48
TXN07486,2025-03-08,P004,R04,SR016,C095,65,49.81,3237.65,3237.65
TXN07487,2024-11-08,P004,R01,SR025,C119,29,49.76,1443.04,1443.04
TXN07488,2025-10-21,P003,R01,SR019,C055,55,32.32,1777.6,1777.6
TXN07489,2024-05-18,P003,R03,SR027,C041,87,35.04,3048.48,3048.48
TXN07490,2024-06-18,P001,R04,SR022,C095,85,40.58,3449.3,3449.2999999999997
